Mar 18 2025     02:52:39 am     Elt: 000528 Seconds.  Real Time: 000531
ID: Detector 1 - Fuente sin dispersor
Memory Size: 16384 Chls  Conversion Gain: 0512  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,    31900, 000
   5,    21234, 000
   6,    10006, 000
   7,     5227, 000
   8,     3269, 000
   9,     2358, 000
  10,     1934, 000
  11,     1743, 000
  12,     1704, 000
  13,     1580, 000
  14,     1598, 000
  15,     1598, 000
  16,     1723, 000
  17,     1709, 000
  18,     1639, 000
  19,     1685, 000
  20,     1699, 000
  21,     1678, 000
  22,     1700, 000
  23,     1630, 000
  24,     1616, 000
  25,     1614, 000
  26,     1675, 000
  27,     1604, 000
  28,     1665, 000
  29,     1627, 000
  30,     1573, 000
  31,     1535, 000
  32,     1544, 000
  33,     1510, 000
  34,     1556, 000
  35,     1541, 000
  36,     1548, 000
  37,     1547, 000
  38,     1496, 000
  39,     1518, 000
  40,     1482, 000
  41,     1474, 000
  42,     1534, 000
  43,     1548, 000
  44,     1508, 000
  45,     1509, 000
  46,     1453, 000
  47,     1393, 000
  48,     1455, 000
  49,     1514, 000
  50,     1497, 000
  51,     1548, 000
  52,     1485, 000
  53,     1452, 000
  54,     1475, 000
  55,     1499, 000
  56,     1417, 000
  57,     1397, 000
  58,     1398, 000
  59,     1476, 000
  60,     1419, 000
  61,     1389, 000
  62,     1393, 000
  63,     1401, 000
  64,     1372, 000
  65,     1363, 000
  66,     1319, 000
  67,     1395, 000
  68,     1267, 000
  69,     1270, 000
  70,     1280, 000
  71,     1304, 000
  72,     1334, 000
  73,     1279, 000
  74,     1241, 000
  75,     1227, 000
  76,     1264, 000
  77,     1292, 000
  78,     1276, 000
  79,     1265, 000
  80,     1260, 000
  81,     1235, 000
  82,     1310, 000
  83,     1317, 000
  84,     1273, 000
  85,     1265, 000
  86,     1277, 000
  87,     1264, 000
  88,     1211, 000
  89,     1232, 000
  90,     1189, 000
  91,     1186, 000
  92,     1143, 000
  93,     1064, 000
  94,     1106, 000
  95,     1063, 000
  96,      993, 000
  97,     1044, 000
  98,      969, 000
  99,      944, 000
 100,      860, 000
 101,      818, 000
 102,      777, 000
 103,      766, 000
 104,      694, 000
 105,      648, 000
 106,      651, 000
 107,      623, 000
 108,      529, 000
 109,      553, 000
 110,      483, 000
 111,      505, 000
 112,      471, 000
 113,      464, 000
 114,      409, 000
 115,      445, 000
 116,      406, 000
 117,      368, 000
 118,      426, 000
 119,      374, 000
 120,      407, 000
 121,      391, 000
 122,      385, 000
 123,      429, 000
 124,      429, 000
 125,      418, 000
 126,      436, 000
 127,      475, 000
 128,      470, 000
 129,      543, 000
 130,      523, 000
 131,      607, 000
 132,      673, 000
 133,      760, 000
 134,      864, 000
 135,      982, 000
 136,     1077, 000
 137,     1177, 000
 138,     1278, 000
 139,     1510, 000
 140,     1648, 000
 141,     1755, 000
 142,     1989, 000
 143,     2084, 000
 144,     2248, 000
 145,     2521, 000
 146,     2567, 000
 147,     2756, 000
 148,     2831, 000
 149,     3068, 000
 150,     3230, 000
 151,     3135, 000
 152,     3276, 000
 153,     3200, 000
 154,     3357, 000
 155,     3215, 000
 156,     3259, 000
 157,     3115, 000
 158,     3177, 000
 159,     2977, 000
 160,     2890, 000
 161,     2837, 000
 162,     2608, 000
 163,     2543, 000
 164,     2303, 000
 165,     2309, 000
 166,     2117, 000
 167,     1926, 000
 168,     1746, 000
 169,     1744, 000
 170,     1511, 000
 171,     1473, 000
 172,     1321, 000
 173,     1203, 000
 174,     1130, 000
 175,     1085, 000
 176,      961, 000
 177,      854, 000
 178,      827, 000
 179,      763, 000
 180,      696, 000
 181,      599, 000
 182,      540, 000
 183,      524, 000
 184,      470, 000
 185,      447, 000
 186,      394, 000
 187,      383, 000
 188,      370, 000
 189,      340, 000
 190,      316, 000
 191,      328, 000
 192,      255, 000
 193,      270, 000
 194,      304, 000
 195,      249, 000
 196,      259, 000
 197,      221, 000
 198,      255, 000
 199,      233, 000
 200,      229, 000
 201,      224, 000
 202,      240, 000
 203,      225, 000
 204,      220, 000
 205,      216, 000
 206,      205, 000
 207,      200, 000
 208,      207, 000
 209,      189, 000
 210,      197, 000
 211,      209, 000
 212,      212, 000
 213,      216, 000
 214,      187, 000
 215,      191, 000
 216,      216, 000
 217,      197, 000
 218,      211, 000
 219,      194, 000
 220,      183, 000
 221,      207, 000
 222,      183, 000
 223,      195, 000
 224,      191, 000
 225,      205, 000
 226,      200, 000
 227,      181, 000
 228,      200, 000
 229,      174, 000
 230,      208, 000
 231,      187, 000
 232,      166, 000
 233,      219, 000
 234,      202, 000
 235,      175, 000
 236,      198, 000
 237,      188, 000
 238,      186, 000
 239,      179, 000
 240,      190, 000
 241,      210, 000
 242,      185, 000
 243,      184, 000
 244,      197, 000
 245,      207, 000
 246,      217, 000
 247,      187, 000
 248,      210, 000
 249,      210, 000
 250,      208, 000
 251,      217, 000
 252,      170, 000
 253,      167, 000
 254,      202, 000
 255,      206, 000
 256,      188, 000
 257,      236, 000
 258,      216, 000
 259,      232, 000
 260,      195, 000
 261,      216, 000
 262,      196, 000
 263,      193, 000
 264,      225, 000
 265,      226, 000
 266,      209, 000
 267,      211, 000
 268,      216, 000
 269,      231, 000
 270,      205, 000
 271,      203, 000
 272,      200, 000
 273,      238, 000
 274,      246, 000
 275,      210, 000
 276,      198, 000
 277,      241, 000
 278,      211, 000
 279,      240, 000
 280,      213, 000
 281,      250, 000
 282,      217, 000
 283,      214, 000
 284,      231, 000
 285,      226, 000
 286,      250, 000
 287,      247, 000
 288,      227, 000
 289,      257, 000
 290,      233, 000
 291,      258, 000
 292,      211, 000
 293,      218, 000
 294,      229, 000
 295,      221, 000
 296,      226, 000
 297,      231, 000
 298,      232, 000
 299,      268, 000
 300,      226, 000
 301,      233, 000
 302,      238, 000
 303,      243, 000
 304,      246, 000
 305,      225, 000
 306,      195, 000
 307,      219, 000
 308,      224, 000
 309,      233, 000
 310,      211, 000
 311,      230, 000
 312,      182, 000
 313,      180, 000
 314,      206, 000
 315,      218, 000
 316,      187, 000
 317,      195, 000
 318,      186, 000
 319,      183, 000
 320,      175, 000
 321,      187, 000
 322,      168, 000
 323,      187, 000
 324,      145, 000
 325,      163, 000
 326,      157, 000
 327,      156, 000
 328,      150, 000
 329,      148, 000
 330,      155, 000
 331,      139, 000
 332,      142, 000
 333,      128, 000
 334,      139, 000
 335,      134, 000
 336,      130, 000
 337,      117, 000
 338,      116, 000
 339,      104, 000
 340,      119, 000
 341,      133, 000
 342,      129, 000
 343,      113, 000
 344,      108, 000
 345,      111, 000
 346,      100, 000
 347,      119, 000
 348,      108, 000
 349,       99, 000
 350,      113, 000
 351,      101, 000
 352,      114, 000
 353,      102, 000
 354,      103, 000
 355,      136, 000
 356,      110, 000
 357,      115, 000
 358,      127, 000
 359,      117, 000
 360,      116, 000
 361,      145, 000
 362,      148, 000
 363,      141, 000
 364,      146, 000
 365,      149, 000
 366,      160, 000
 367,      165, 000
 368,      155, 000
 369,      189, 000
 370,      162, 000
 371,      171, 000
 372,      185, 000
 373,      196, 000
 374,      194, 000
 375,      208, 000
 376,      229, 000
 377,      231, 000
 378,      236, 000
 379,      267, 000
 380,      239, 000
 381,      229, 000
 382,      251, 000
 383,      258, 000
 384,      266, 000
 385,      235, 000
 386,      273, 000
 387,      249, 000
 388,      241, 000
 389,      258, 000
 390,      290, 000
 391,      278, 000
 392,      273, 000
 393,      287, 000
 394,      259, 000
 395,      280, 000
 396,      266, 000
 397,      266, 000
 398,      281, 000
 399,      262, 000
 400,      289, 000
 401,      241, 000
 402,      237, 000
 403,      230, 000
 404,      202, 000
 405,      237, 000
 406,      223, 000
 407,      252, 000
 408,      213, 000
 409,      216, 000
 410,      221, 000
 411,      177, 000
 412,      195, 000
 413,      172, 000
 414,      185, 000
 415,      208, 000
 416,      158, 000
 417,      161, 000
 418,      166, 000
 419,      171, 000
 420,      162, 000
 421,      138, 000
 422,      156, 000
 423,      132, 000
 424,      130, 000
 425,      134, 000
 426,      123, 000
 427,      140, 000
 428,      113, 000
 429,      130, 000
 430,      121, 000
 431,      109, 000
 432,      118, 000
 433,       91, 000
 434,      105, 000
 435,       77, 000
 436,       82, 000
 437,       91, 000
 438,       96, 000
 439,       97, 000
 440,       93, 000
 441,       79, 000
 442,       80, 000
 443,       83, 000
 444,       73, 000
 445,       94, 000
 446,       68, 000
 447,       76, 000
